,CHAMP1_x,Team_x,Partidas_x,CHAMP2_POS_x,CHAMP1_POS_x,CHAMP2_x,Year_x,Season_x,bResult,CHAMP1_y,Team_y,Partidas_y,CHAMP2_POS_y,CHAMP1_POS_y,CHAMP2_y,Year_y,Season_y,rResult
1922,LeeSin,blue,1,Middle,Jungle,Lucian,2017,Summer,0,Hecarim,red,1,Middle,Jungle,Ryze,2017,Summer,1
1923,Khazix,blue,1,Middle,Jungle,Lucian,2017,Summer,1,RekSai,red,1,Middle,Jungle,Ryze,2017,Summer,0
1924,Nidalee,blue,1,Middle,Jungle,Taliyah,2017,Summer,0,RekSai,red,1,Middle,Jungle,Kassadin,2017,Summer,1
1925,Olaf,blue,1,Middle,Jungle,Corki,2017,Summer,0,Khazix,red,1,Middle,Jungle,Orianna,2017,Summer,1
1926,Zac,blue,1,Middle,Jungle,Syndra,2017,Summer,1,RekSai,red,1,Middle,Jungle,Corki,2017,Summer,0
1927,Khazix,blue,1,Middle,Jungle,Taliyah,2017,Summer,1,Gragas,red,1,Middle,Jungle,Syndra,2017,Summer,0
1928,RekSai,blue,1,Middle,Jungle,Katarina,2017,Summer,0,Elise,red,1,Middle,Jungle,Syndra,2017,Summer,1
1929,LeeSin,blue,1,Middle,Jungle,Syndra,2017,Summer,0,RekSai,red,1,Middle,Jungle,Orianna,2017,Summer,1
1930,RekSai,blue,1,Middle,Jungle,Taliyah,2017,Summer,0,Warwick,red,1,Middle,Jungle,Cassiopeia,2017,Summer,1
1931,Elise,blue,1,Middle,Jungle,Corki,2017,Summer,1,RekSai,red,1,Middle,Jungle,Cassiopeia,2017,Summer,0
1932,Elise,blue,1,Middle,Jungle,Corki,2017,Summer,1,Gragas,red,1,Middle,Jungle,Kassadin,2017,Summer,0
1933,RekSai,blue,1,Middle,Jungle,KogMaw,2017,Summer,1,Warwick,red,1,Middle,Jungle,Corki,2017,Summer,0
1934,Elise,blue,1,Middle,Jungle,Syndra,2017,Summer,0,Olaf,red,1,Middle,Jungle,Corki,2017,Summer,1
1935,Khazix,blue,1,Middle,Jungle,Leblanc,2017,Summer,0,RekSai,red,1,Middle,Jungle,Orianna,2017,Summer,1
1936,Elise,blue,1,Middle,Jungle,Lucian,2017,Summer,0,Gragas,red,1,Middle,Jungle,Corki,2017,Summer,1
1937,Khazix,blue,1,Middle,Jungle,Galio,2017,Summer,1,Gragas,red,1,Middle,Jungle,Leblanc,2017,Summer,0
1938,RekSai,blue,1,Middle,Jungle,Taliyah,2017,Summer,0,Gragas,red,1,Middle,Jungle,Orianna,2017,Summer,1
1939,RekSai,blue,1,Middle,Jungle,Corki,2017,Summer,1,Khazix,red,1,Middle,Jungle,Galio,2017,Summer,0
1940,RekSai,blue,1,Middle,Jungle,Corki,2017,Summer,0,Khazix,red,1,Middle,Jungle,Kassadin,2017,Summer,1
1941,LeeSin,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,0,Hecarim,red,1,Middle,Jungle,Corki,2017,Summer,1
1942,Olaf,blue,1,Middle,Jungle,Lucian,2017,Summer,1,RekSai,red,1,Middle,Jungle,Taliyah,2017,Summer,0
1943,Olaf,blue,1,Middle,Jungle,Orianna,2017,Summer,0,Khazix,red,1,Middle,Jungle,Leblanc,2017,Summer,1
1944,Elise,blue,1,Middle,Jungle,Corki,2017,Summer,1,Khazix,red,1,Middle,Jungle,Galio,2017,Summer,0
1945,Zac,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Gragas,red,1,Middle,Jungle,Corki,2017,Summer,0
1946,Elise,blue,1,Middle,Jungle,Orianna,2017,Summer,0,LeeSin,red,1,Middle,Jungle,Corki,2017,Summer,1
1947,Gragas,blue,1,Middle,Jungle,Corki,2017,Summer,0,Sejuani,red,1,Middle,Jungle,Orianna,2017,Summer,1
1948,Sejuani,blue,1,Middle,Jungle,Leblanc,2017,Summer,1,Khazix,red,1,Middle,Jungle,Taliyah,2017,Summer,0
1949,Gragas,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Kindred,red,1,Middle,Jungle,Galio,2017,Summer,0
1950,Graves,blue,1,Middle,Jungle,Syndra,2017,Summer,0,Gragas,red,1,Middle,Jungle,Corki,2017,Summer,1
1951,Elise,blue,1,Middle,Jungle,Vladimir,2017,Summer,1,Gragas,red,1,Middle,Jungle,Syndra,2017,Summer,0
1952,Khazix,blue,1,Middle,Jungle,Leblanc,2017,Summer,0,Gragas,red,1,Middle,Jungle,Cassiopeia,2017,Summer,1
1953,Elise,blue,1,Middle,Jungle,Vladimir,2017,Summer,1,LeeSin,red,1,Middle,Jungle,Corki,2017,Summer,0
1954,Elise,blue,1,Middle,Jungle,Syndra,2017,Summer,0,RekSai,red,1,Middle,Jungle,Corki,2017,Summer,1
1955,Sejuani,blue,1,Middle,Jungle,Lucian,2017,Summer,0,Gragas,red,1,Middle,Jungle,Syndra,2017,Summer,1
1956,Khazix,blue,1,Middle,Jungle,Taliyah,2017,Summer,1,Gragas,red,1,Middle,Jungle,Corki,2017,Summer,0
1957,Khazix,blue,1,Middle,Jungle,Taliyah,2017,Summer,1,Gragas,red,1,Middle,Jungle,Kassadin,2017,Summer,0
1958,Chogath,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Gragas,red,1,Middle,Jungle,Taliyah,2017,Summer,0
1959,Gragas,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Viktor,2017,Summer,0
1960,Khazix,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Chogath,red,1,Middle,Jungle,Vladimir,2017,Summer,0
1961,Kayn,blue,1,Middle,Jungle,Syndra,2017,Summer,0,Sejuani,red,1,Middle,Jungle,Corki,2017,Summer,1
1962,Warwick,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Corki,2017,Summer,0
1963,Maokai,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Gragas,red,1,Middle,Jungle,Vladimir,2017,Summer,0
1964,Zac,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Syndra,2017,Summer,0
1965,LeeSin,blue,1,Middle,Jungle,Taliyah,2017,Summer,0,Sejuani,red,1,Middle,Jungle,Syndra,2017,Summer,1
1966,Khazix,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Gragas,red,1,Middle,Jungle,Orianna,2017,Summer,0
1967,Maokai,blue,1,Middle,Jungle,Talon,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Orianna,2017,Summer,0
1968,Chogath,blue,1,Middle,Jungle,Galio,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Corki,2017,Summer,0
1969,Elise,blue,1,Middle,Jungle,Talon,2017,Summer,0,Chogath,red,1,Middle,Jungle,Cassiopeia,2017,Summer,1
1970,Maokai,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Gragas,red,1,Middle,Jungle,Taliyah,2017,Summer,0
1971,Sejuani,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Maokai,red,1,Middle,Jungle,Corki,2017,Summer,0
1972,Chogath,blue,1,Middle,Jungle,Jayce,2017,Summer,0,Gragas,red,1,Middle,Jungle,Syndra,2017,Summer,1
1973,Maokai,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Syndra,2017,Summer,0
1974,Sejuani,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Maokai,red,1,Middle,Jungle,Vladimir,2017,Summer,0
1975,Chogath,blue,1,Middle,Jungle,Taliyah,2017,Summer,0,Sejuani,red,1,Middle,Jungle,Orianna,2017,Summer,1
1976,Sejuani,blue,1,Middle,Jungle,Vladimir,2017,Summer,0,Gragas,red,1,Middle,Jungle,Corki,2017,Summer,1
1977,Sejuani,blue,1,Middle,Jungle,Jayce,2017,Summer,1,Gragas,red,1,Middle,Jungle,Corki,2017,Summer,0
1978,Elise,blue,1,Middle,Jungle,Jayce,2017,Summer,1,Chogath,red,1,Middle,Jungle,Cassiopeia,2017,Summer,0
1979,Zac,blue,1,Middle,Jungle,Leblanc,2017,Summer,1,JarvanIV,red,1,Middle,Jungle,Orianna,2017,Summer,0
1980,JarvanIV,blue,1,Middle,Jungle,Orianna,2017,Summer,0,Gragas,red,1,Middle,Jungle,Jayce,2017,Summer,1
1981,Gragas,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Maokai,red,1,Middle,Jungle,Galio,2017,Summer,0
1982,Maokai,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,0,Elise,red,1,Middle,Jungle,Orianna,2017,Summer,1
1983,Elise,blue,1,Middle,Jungle,Kayn,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Syndra,2017,Summer,0
1984,Sejuani,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Gragas,red,1,Middle,Jungle,Syndra,2017,Summer,0
1985,Khazix,blue,1,Middle,Jungle,Galio,2017,Summer,0,Maokai,red,1,Middle,Jungle,Taliyah,2017,Summer,1
1986,Gragas,blue,1,Middle,Jungle,Talon,2017,Summer,1,Maokai,red,1,Middle,Jungle,Orianna,2017,Summer,0
1987,Maokai,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Gragas,red,1,Middle,Jungle,Corki,2017,Summer,0
1988,Gragas,blue,1,Middle,Jungle,Talon,2017,Summer,1,Maokai,red,1,Middle,Jungle,Vladimir,2017,Summer,0
1989,Maokai,blue,1,Middle,Jungle,Katarina,2017,Summer,0,JarvanIV,red,1,Middle,Jungle,Taliyah,2017,Summer,1
1990,Gragas,blue,1,Middle,Jungle,Syndra,2017,Summer,1,JarvanIV,red,1,Middle,Jungle,Orianna,2017,Summer,0
1991,Sejuani,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Maokai,red,1,Middle,Jungle,Syndra,2017,Summer,0
1992,JarvanIV,blue,1,Middle,Jungle,Galio,2017,Summer,0,Gragas,red,1,Middle,Jungle,Kassadin,2017,Summer,1
1993,Zac,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Maokai,red,1,Middle,Jungle,Lucian,2017,Summer,0
1994,Zac,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,JarvanIV,red,1,Middle,Jungle,Viktor,2017,Summer,0
1995,Gragas,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Khazix,red,1,Middle,Jungle,Taliyah,2017,Summer,0
1996,Warwick,blue,1,Middle,Jungle,Syndra,2017,Summer,0,Gragas,red,1,Middle,Jungle,Taliyah,2017,Summer,1
1997,Maokai,blue,1,Middle,Jungle,Taliyah,2017,Summer,0,RekSai,red,1,Middle,Jungle,Orianna,2017,Summer,1
1998,Elise,blue,1,Middle,Jungle,Orianna,2017,Summer,0,Kayn,red,1,Middle,Jungle,Syndra,2017,Summer,1
1999,Kayn,blue,1,Middle,Jungle,Syndra,2017,Summer,0,Rengar,red,1,Middle,Jungle,Orianna,2017,Summer,1
2000,Kayn,blue,1,Middle,Jungle,Leblanc,2017,Summer,1,Gragas,red,1,Middle,Jungle,Taliyah,2017,Summer,0
2001,Sejuani,blue,1,Middle,Jungle,Azir,2017,Summer,0,Nidalee,red,1,Middle,Jungle,Leblanc,2017,Summer,1
2002,Zac,blue,1,Middle,Jungle,Lucian,2017,Summer,0,Gragas,red,1,Middle,Jungle,Taliyah,2017,Summer,1
2003,Gragas,blue,1,Middle,Jungle,Syndra,2017,Summer,0,JarvanIV,red,1,Middle,Jungle,Orianna,2017,Summer,1
2004,JarvanIV,blue,1,Middle,Jungle,Taliyah,2017,Summer,0,Warwick,red,1,Middle,Jungle,Galio,2017,Summer,1
2005,Sejuani,blue,1,Middle,Jungle,Orianna,2017,Summer,1,JarvanIV,red,1,Middle,Jungle,Azir,2017,Summer,0
2006,Elise,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,0,Gragas,red,1,Middle,Jungle,Syndra,2017,Summer,1
2007,Elise,blue,1,Middle,Jungle,Syndra,2017,Summer,1,RekSai,red,1,Middle,Jungle,Orianna,2017,Summer,0
2008,Elise,blue,1,Middle,Jungle,Lucian,2017,Summer,1,Gragas,red,1,Middle,Jungle,Taliyah,2017,Summer,0
2009,Kayn,blue,1,Middle,Jungle,Leblanc,2017,Summer,0,Maokai,red,1,Middle,Jungle,Kassadin,2017,Summer,1
2010,Poppy,blue,1,Middle,Jungle,Leblanc,2017,Summer,0,Gragas,red,1,Middle,Jungle,Orianna,2017,Summer,1
2011,Draven,blue,1,Middle,Jungle,Nunu,2017,Summer,1,MasterYi,red,1,Middle,Jungle,Orianna,2017,Summer,0
2012,Malphite,blue,1,Middle,Jungle,Lux,2017,Summer,0,Gragas,red,1,Middle,Jungle,Nasus,2017,Summer,1
2013,JarvanIV,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Gragas,red,1,Middle,Jungle,Galio,2017,Summer,0
2014,Maokai,blue,1,Middle,Jungle,Lucian,2017,Summer,0,Gragas,red,1,Middle,Jungle,Orianna,2017,Summer,1
2015,Fiddlesticks,blue,1,Middle,Jungle,Kayn,2017,Summer,0,Lulu,red,1,Middle,Jungle,Twitch,2017,Summer,1
2016,Bard,blue,1,Middle,Jungle,Heimerdinger,2017,Summer,1,Pantheon,red,1,Middle,Jungle,KogMaw,2017,Summer,0
2017,Zac,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Poppy,red,1,Middle,Jungle,Galio,2017,Summer,0
2018,Zac,blue,1,Middle,Jungle,Syndra,2017,Summer,0,Poppy,red,1,Middle,Jungle,Vladimir,2017,Summer,1
2019,Zac,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,0,Poppy,red,1,Middle,Jungle,Syndra,2017,Summer,1
2020,Zac,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Gragas,red,1,Middle,Jungle,Talon,2017,Summer,0
2021,Zac,blue,1,Middle,Jungle,Kassadin,2017,Summer,0,Poppy,red,1,Middle,Jungle,Lucian,2017,Summer,1
2022,Kayn,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Zac,red,1,Middle,Jungle,Talon,2017,Summer,0
2023,Zac,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,0,JarvanIV,red,1,Middle,Jungle,Galio,2017,Summer,1
2024,Gragas,blue,1,Middle,Jungle,Lucian,2017,Summer,0,JarvanIV,red,1,Middle,Jungle,Leblanc,2017,Summer,1
2025,JarvanIV,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Elise,red,1,Middle,Jungle,Orianna,2017,Summer,0
2026,Sejuani,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Gragas,red,1,Middle,Jungle,Corki,2017,Summer,0
2027,Elise,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Gragas,red,1,Middle,Jungle,Orianna,2017,Summer,0
2028,Gragas,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,0,Zac,red,1,Middle,Jungle,Syndra,2017,Summer,1
2029,Gragas,blue,1,Middle,Jungle,Leblanc,2017,Summer,0,Rengar,red,1,Middle,Jungle,Orianna,2017,Summer,1
2030,Elise,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Gragas,red,1,Middle,Jungle,Galio,2017,Summer,0
2031,Gragas,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Orianna,2017,Summer,0
2032,Nunu,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,0,Sejuani,red,1,Middle,Jungle,Orianna,2017,Summer,1
2033,Sejuani,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Gragas,red,1,Middle,Jungle,Orianna,2017,Summer,0
2034,Gragas,blue,1,Middle,Jungle,Syndra,2017,Summer,0,Sejuani,red,1,Middle,Jungle,Cassiopeia,2017,Summer,1
2035,Gragas,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,0,Sejuani,red,1,Middle,Jungle,Corki,2017,Summer,1
2036,Sejuani,blue,1,Middle,Jungle,Lucian,2017,Summer,0,Gragas,red,1,Middle,Jungle,Syndra,2017,Summer,1
2037,Sejuani,blue,1,Middle,Jungle,Orianna,2017,Summer,0,Gragas,red,1,Middle,Jungle,Syndra,2017,Summer,1
2038,Sejuani,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Elise,red,1,Middle,Jungle,Vladimir,2017,Summer,0
2039,Gragas,blue,1,Middle,Jungle,Orianna,2017,Summer,1,Kayn,red,1,Middle,Jungle,Cassiopeia,2017,Summer,0
2040,JarvanIV,blue,1,Middle,Jungle,Leblanc,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Orianna,2017,Summer,0
2041,Rengar,blue,1,Middle,Jungle,Orianna,2017,Summer,0,Gragas,red,1,Middle,Jungle,Lucian,2017,Summer,1
2042,Gragas,blue,1,Middle,Jungle,Lucian,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Orianna,2017,Summer,0
2043,Sejuani,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Gragas,red,1,Middle,Jungle,Velkoz,2017,Summer,0
2044,Gragas,blue,1,Middle,Jungle,Galio,2017,Summer,0,Sejuani,red,1,Middle,Jungle,Cassiopeia,2017,Summer,1
2045,Gragas,blue,1,Middle,Jungle,Syndra,2017,Summer,1,JarvanIV,red,1,Middle,Jungle,Corki,2017,Summer,0
2046,Kayn,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,JarvanIV,red,1,Middle,Jungle,Syndra,2017,Summer,0
2047,Sejuani,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Rumble,red,1,Middle,Jungle,Syndra,2017,Summer,0
2048,Sejuani,blue,1,Middle,Jungle,Syndra,2017,Summer,0,Gragas,red,1,Middle,Jungle,Cassiopeia,2017,Summer,1
2049,Gragas,blue,1,Middle,Jungle,Corki,2017,Summer,0,Ivern,red,1,Middle,Jungle,Cassiopeia,2017,Summer,1
2050,Gragas,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,1,Ivern,red,1,Middle,Jungle,Syndra,2017,Summer,0
2051,Gragas,blue,1,Middle,Jungle,AurelionSol,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Orianna,2017,Summer,0
2052,Sejuani,blue,1,Middle,Jungle,Cassiopeia,2017,Summer,0,Gragas,red,1,Middle,Jungle,Syndra,2017,Summer,1
2053,Gragas,blue,1,Middle,Jungle,Syndra,2017,Summer,1,Sejuani,red,1,Middle,Jungle,Corki,2017,Summer,0
2054,Nunu,blue,1,Middle,Jungle,Cassiopeia,2015,Spring,1,Sejuani,red,1,Middle,Jungle,Lulu,2015,Spring,0
2055,Sejuani,blue,1,Middle,Jungle,Cassiopeia,2015,Spring,0,Gragas,red,1,Middle,Jungle,Ziggs,2015,Spring,1
2056,Gragas,blue,1,Middle,Jungle,Ziggs,2015,Spring,1,Sejuani,red,1,Middle,Jungle,Cassiopeia,2015,Spring,0
2057,Nunu,blue,1,Middle,Jungle,Azir,2015,Spring,1,Gragas,red,1,Middle,Jungle,Vladimir,2015,Spring,0
2058,Nunu,blue,1,Middle,Jungle,Xerath,2015,Spring,0,Gragas,red,1,Middle,Jungle,Vladimir,2015,Spring,1
2059,Nunu,blue,1,Middle,Jungle,Ryze,2015,Spring,0,RekSai,red,1,Middle,Jungle,Lulu,2015,Spring,1
2060,RekSai,blue,1,Middle,Jungle,Lulu,2015,Spring,1,Gragas,red,1,Middle,Jungle,Ziggs,2015,Spring,0
2061,RekSai,blue,1,Middle,Jungle,Leblanc,2015,Spring,1,Gragas,red,1,Middle,Jungle,Azir,2015,Spring,0
2062,Nunu,blue,1,Middle,Jungle,Azir,2015,Spring,0,Sejuani,red,1,Middle,Jungle,Cassiopeia,2015,Spring,1
2063,Nunu,blue,1,Middle,Jungle,Azir,2015,Spring,1,Sejuani,red,1,Middle,Jungle,Cassiopeia,2015,Spring,0
2064,Sion,blue,1,Middle,Jungle,Azir,2015,Spring,0,Sejuani,red,1,Middle,Jungle,Cassiopeia,2015,Spring,1
2065,JarvanIV,blue,1,Middle,Jungle,Zed,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Xerath,2015,Spring,0
2066,LeeSin,blue,1,Middle,Jungle,Xerath,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Jayce,2015,Spring,0
2067,Khazix,blue,1,Middle,Jungle,Ahri,2015,Spring,0,LeeSin,red,1,Middle,Jungle,Leblanc,2015,Spring,1
2068,Pantheon,blue,1,Middle,Jungle,Kassadin,2015,Spring,1,Elise,red,1,Middle,Jungle,Xerath,2015,Spring,0
2069,LeeSin,blue,1,Middle,Jungle,Syndra,2015,Spring,0,Pantheon,red,1,Middle,Jungle,Lissandra,2015,Spring,1
2070,JarvanIV,blue,1,Middle,Jungle,Jayce,2015,Spring,0,Rengar,red,1,Middle,Jungle,Lulu,2015,Spring,1
2071,JarvanIV,blue,1,Middle,Jungle,Orianna,2015,Spring,0,LeeSin,red,1,Middle,Jungle,Fizz,2015,Spring,1
2072,LeeSin,blue,1,Middle,Jungle,Fizz,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Orianna,2015,Spring,1
2073,JarvanIV,blue,1,Middle,Jungle,Ahri,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Yasuo,2015,Spring,0
2074,Rengar,blue,1,Middle,Jungle,Jayce,2015,Spring,0,LeeSin,red,1,Middle,Jungle,Kassadin,2015,Spring,1
2075,LeeSin,blue,1,Middle,Jungle,Xerath,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Jayce,2015,Spring,1
2076,JarvanIV,blue,1,Middle,Jungle,Ezreal,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Ahri,2015,Spring,0
2077,LeeSin,blue,1,Middle,Jungle,Leblanc,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Syndra,2015,Spring,0
2078,RekSai,blue,1,Middle,Jungle,Azir,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Lissandra,2015,Spring,1
2079,LeeSin,blue,1,Middle,Jungle,Leblanc,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Lulu,2015,Spring,1
2080,JarvanIV,blue,1,Middle,Jungle,Syndra,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Leblanc,2015,Spring,0
2081,Rengar,blue,1,Middle,Jungle,Orianna,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Leblanc,2015,Spring,0
2082,LeeSin,blue,1,Middle,Jungle,Leblanc,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Jayce,2015,Spring,0
2083,LeeSin,blue,1,Middle,Jungle,Leblanc,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Ahri,2015,Spring,0
2084,LeeSin,blue,1,Middle,Jungle,Kassadin,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Lulu,2015,Spring,1
2085,JarvanIV,blue,1,Middle,Jungle,Lulu,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Lissandra,2015,Spring,0
2086,JarvanIV,blue,1,Middle,Jungle,Xerath,2015,Spring,0,LeeSin,red,1,Middle,Jungle,Ahri,2015,Spring,1
2087,JarvanIV,blue,1,Middle,Jungle,Xerath,2015,Spring,0,LeeSin,red,1,Middle,Jungle,Leblanc,2015,Spring,1
2088,Rengar,blue,1,Middle,Jungle,Jayce,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Leblanc,2015,Spring,1
2089,RekSai,blue,1,Middle,Jungle,Azir,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Leblanc,2015,Spring,0
2090,LeeSin,blue,1,Middle,Jungle,Leblanc,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Azir,2015,Spring,0
2091,JarvanIV,blue,1,Middle,Jungle,Ahri,2015,Spring,0,LeeSin,red,1,Middle,Jungle,Jayce,2015,Spring,1
2092,LeeSin,blue,1,Middle,Jungle,Lulu,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Cassiopeia,2015,Spring,1
2093,JarvanIV,blue,1,Middle,Jungle,Ezreal,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Ahri,2015,Spring,0
2094,JarvanIV,blue,1,Middle,Jungle,Xerath,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Ahri,2015,Spring,0
2095,JarvanIV,blue,1,Middle,Jungle,Kassadin,2015,Spring,0,LeeSin,red,1,Middle,Jungle,Lissandra,2015,Spring,1
2096,Rengar,blue,1,Middle,Jungle,Ezreal,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Azir,2015,Spring,1
2097,LeeSin,blue,1,Middle,Jungle,Leblanc,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Orianna,2015,Spring,0
2098,RekSai,blue,1,Middle,Jungle,Lulu,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Lissandra,2015,Spring,1
2099,RekSai,blue,1,Middle,Jungle,Lissandra,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Lulu,2015,Spring,0
2100,JarvanIV,blue,1,Middle,Jungle,Xerath,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Kassadin,2015,Spring,0
2101,LeeSin,blue,1,Middle,Jungle,Xerath,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Zed,2015,Spring,0
2102,LeeSin,blue,1,Middle,Jungle,Xerath,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Ahri,2015,Spring,0
2103,JarvanIV,blue,1,Middle,Jungle,Kassadin,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Cassiopeia,2015,Spring,0
2104,JarvanIV,blue,1,Middle,Jungle,Morgana,2015,Spring,0,RekSai,red,1,Middle,Jungle,Kassadin,2015,Spring,1
2105,LeeSin,blue,1,Middle,Jungle,Kassadin,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Jayce,2015,Spring,0
2106,JarvanIV,blue,1,Middle,Jungle,Cassiopeia,2015,Spring,0,LeeSin,red,1,Middle,Jungle,Ezreal,2015,Spring,1
2107,LeeSin,blue,1,Middle,Jungle,Lissandra,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Kassadin,2015,Spring,0
2108,LeeSin,blue,1,Middle,Jungle,Xerath,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Ahri,2015,Spring,1
2109,JarvanIV,blue,1,Middle,Jungle,Xerath,2015,Spring,0,LeeSin,red,1,Middle,Jungle,Kassadin,2015,Spring,1
2110,JarvanIV,blue,1,Middle,Jungle,Xerath,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Ahri,2015,Spring,0
2111,JarvanIV,blue,1,Middle,Jungle,Ezreal,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Morgana,2015,Spring,0
2112,LeeSin,blue,1,Middle,Jungle,Leblanc,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Jayce,2015,Spring,1
2113,JarvanIV,blue,1,Middle,Jungle,Kassadin,2015,Spring,0,RekSai,red,1,Middle,Jungle,Azir,2015,Spring,1
2114,JarvanIV,blue,1,Middle,Jungle,Kassadin,2015,Spring,1,LeeSin,red,1,Middle,Jungle,Xerath,2015,Spring,0
2115,LeeSin,blue,1,Middle,Jungle,Xerath,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Jayce,2015,Spring,0
2116,LeeSin,blue,1,Middle,Jungle,Jayce,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Xerath,2015,Spring,1
2117,LeeSin,blue,1,Middle,Jungle,Kassadin,2015,Spring,0,JarvanIV,red,1,Middle,Jungle,Xerath,2015,Spring,1
2118,LeeSin,blue,1,Middle,Jungle,Xerath,2015,Spring,1,JarvanIV,red,1,Middle,Jungle,Kassadin,2015,Spring,0
2119,JarvanIV,blue,1,Middle,Jungle,Azir,2015,Spring,1,RekSai,red,1,Middle,Jungle,Kassadin,2015,Spring,0
